,userId,symbol,pnl,roe,createTimeStamp,updateTimeStamp,amount,date,timeInTrade
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,-545.6,-0.0572729,1652093512.433,1652093992.147,1600.0,2022-05-09 13:59:52.147,479.714
0,4BE2EED9BF937BA4631E3E1BB89E40B6,APEUSDT,-3263.534,-0.3794,1652073239.465,1652098276.013,8000.0,2022-05-09 15:11:16.013,25036.548
0,4BE2EED9BF937BA4631E3E1BB89E40B6,ETHUSDT,-1393.6919472,-0.7267,1652076615.805,1652098276.021,40.0,2022-05-09 15:11:16.021,21660.216
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,-2352.0,-0.50136426,1652095759.542,1652098276.029,1600.0,2022-05-09 15:11:16.029,2516.487
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,20.08,0.00391741,1652099480.822,1652099500.758,251.0,2022-05-09 15:31:40.758,19.936
0,4BE2EED9BF937BA4631E3E1BB89E40B6,APEUSDT,1231.67283372,0.1512,1652099148.782,1652104569.112,7497.0,2022-05-09 16:56:09.112,5420.33
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,735.67538187,0.12338052,1652111422.072,1652112557.433,2101.0,2022-05-09 19:09:17.433,1135.361
0,4BE2EED9BF937BA4631E3E1BB89E40B6,APEUSDT,-6250.1994162,-1.932,1652107159.617,1652115972.957,3690.0,2022-05-09 20:06:12.957,8813.34
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,-1430.71617024,-1.49755475,1652114046.934,1652118734.89,368.0,2022-05-09 20:52:14.890,4687.956
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,1874.52,0.18399402,1652149802.386,1652150960.825,3048.0,2022-05-10 05:49:20.825,1158.439
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,-12103.73364,-3.14275486,1652151282.48,1652155186.893,3000.0,2022-05-10 06:59:46.893,3904.413
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,2645.34960378,0.62049212,1652222162.115,1652222708.355,2834.0,2022-05-11 01:45:08.355,546.24
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,6457.63704,1.02668993,1652222929.646,1652223425.676,4000.0,2022-05-11 01:57:05.676,496.03
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,-3547.59032043,-0.37868803,1652243512.144,1652245882.3,4303.0,2022-05-11 08:11:22.300,2370.156
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,0.209,2.677e-05,1652247052.11,1652247136.748,-1.0,2022-05-11 08:32:16.748,84.638
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,-840.0,-0.17213115,1652249040.765,1652253343.219,4000.0,2022-05-11 10:15:43.219,4302.454
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,-839.29248,-0.1048049,1652253521.566,1652256131.637,8000.0,2022-05-11 11:02:11.637,2610.071
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,576.0,0.07689022,1652256222.359,1652256344.294,8000.0,2022-05-11 11:05:44.294,121.935
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,631.7668,0.09537609,1652260308.532,1652263924.884,8000.0,2022-05-11 13:12:04.884,3616.352
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,-18419.039164,-3.47862491,1652265683.09,1652273865.937,90032.0,2022-05-11 15:57:45.937,8182.847
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,-478.8436,-0.06782431,1652324580.253,1652325076.656,28846.0,2022-05-12 06:11:16.656,496.403
0,4BE2EED9BF937BA4631E3E1BB89E40B6,GMTUSDT,-0.02116415,-0.0342,1652325502.845,1652325521.928,5.0,2022-05-12 06:18:41.928,19.083
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,-571.641,-0.08154077,1652326396.709,1652326476.241,35070.0,2022-05-12 06:34:36.241,79.532
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,-164.5798426,-0.02247641,1652328679.861,1652328968.711,38356.0,2022-05-12 07:16:08.711,288.85
0,4BE2EED9BF937BA4631E3E1BB89E40B6,GMTUSDT,-3208.821,-0.453,1652328674.109,1652328968.729,69455.0,2022-05-12 07:16:08.729,294.62
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,20.89988472,0.00354324,1652329411.442,1652329519.95,49634.0,2022-05-12 07:25:19.950,108.508
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,-663.4231968,-0.06199483,1652329712.34,1652329812.193,88270.0,2022-05-12 07:30:12.193,99.853
0,4BE2EED9BF937BA4631E3E1BB89E40B6,GMTUSDT,298.6642946,0.053,1652340871.299,1652340904.995,57988.0,2022-05-12 10:35:04.995,33.696
0,4BE2EED9BF937BA4631E3E1BB89E40B6,GMTUSDT,791.7756,0.1297,1652341233.49,1652341355.902,64372.0,2022-05-12 10:42:35.902,122.412
0,4BE2EED9BF937BA4631E3E1BB89E40B6,GMTUSDT,1948.40455802,0.3293,1652342616.408,1652343138.921,61118.0,2022-05-12 11:12:18.921,522.513
0,4BE2EED9BF937BA4631E3E1BB89E40B6,LUNAUSDT,-276.5721,-0.03636364,1652365220.97,1652365269.984,2765721.0,2022-05-12 17:21:09.984,49.014
0,4BE2EED9BF937BA4631E3E1BB89E40B6,SOLUSDT,-5.56,-0.0301,1655110551.384,1655111571.96,139.0,2022-06-13 12:12:51.960,1020.576
0,4BE2EED9BF937BA4631E3E1BB89E40B6,ETHUSDT,247.27531255,0.0667,1655112725.943,1655121698.94,30.295,2022-06-13 15:01:38.940,8972.997
0,4BE2EED9BF937BA4631E3E1BB89E40B6,ETHUSDT,-89.34659952,-0.0262,1655170911.767,1655174731.794,30.596,2022-06-14 05:45:31.794,3820.027
0,4BE2EED9BF937BA4631E3E1BB89E40B6,ETHUSDT,550.47216,0.0849,1655174896.301,1655175047.495,58.128,2022-06-14 05:50:47.495,151.194
0,4BE2EED9BF937BA4631E3E1BB89E40B6,THETAUSDT,249.02582915,0.0654,1655280276.93,1655281279.904,36516.3,2022-06-15 11:21:19.904,1002.974
0,4BE2EED9BF937BA4631E3E1BB89E40B6,ADAUSDT,-251.6448,-0.0654,1655361244.919,1655368551.185,76256.0,2022-06-16 11:35:51.185,7306.266
0,4BE2EED9BF937BA4631E3E1BB89E40B6,SOLUSDT,-871.72,-0.2382,1655370685.291,1655378734.037,1178.0,2022-06-16 14:25:34.037,8048.746
0,4BE2EED9BF937BA4631E3E1BB89E40B6,ETHUSDT,-427.562412,-0.0469,1655581351.405,1655583265.223,100.0,2022-06-18 23:14:25.223,1913.818
0,4BE2EED9BF937BA4631E3E1BB89E40B6,SOLUSDT,-107.9,-0.0353,1655581075.697,1655583342.138,1079.0,2022-06-18 23:15:42.138,2266.441
0,4BE2EED9BF937BA4631E3E1BB89E40B6,SOLUSDT,-344.347605,-0.0351,1655583486.529,1655586259.521,3500.0,2022-06-19 00:04:19.521,2772.992
0,4BE2EED9BF937BA4631E3E1BB89E40B6,BNBUSDT,4525.0,0.4697,1655583039.166,1655587518.714,500.0,2022-06-19 00:25:18.714,4479.548
0,4BE2EED9BF937BA4631E3E1BB89E40B6,APEUSDT,392.06821658,0.0453,1655604343.71,1655606736.548,24874.0,2022-06-19 05:45:36.548,2392.838
0,4BE2EED9BF937BA4631E3E1BB89E40B6,ETHUSDT,-202.0,-0.0212,1655605045.921,1655607156.51,100.0,2022-06-19 05:52:36.510,2110.589
0,4BE2EED9BF937BA4631E3E1BB89E40B6,SOLUSDT,-195.193495,-0.0191,1655616216.976,1655618185.048,3500.0,2022-06-19 08:56:25.048,1968.072
0,4BE2EED9BF937BA4631E3E1BB89E40B6,BNBUSDT,665.0,0.0697,1655617168.975,1655618213.567,500.0,2022-06-19 08:56:53.567,1044.592
0,4BE2EED9BF937BA4631E3E1BB89E40B6,SOLUSDT,810.0,0.085,1655643308.441,1655643427.274,3000.0,2022-06-19 15:57:07.274,118.833
0,4BE2EED9BF937BA4631E3E1BB89E40B6,WAVESUSDT,11.49982233,0.0015,1655823981.973,1655823992.657,-1384.8,2022-06-21 18:06:32.657,10.684
0,4BE2EED9BF937BA4631E3E1BB89E40B6,1000SHIBUSDT,221.39209466,0.07,1655881799.094,1655881833.581,3354934.0,2022-06-22 10:10:33.581,34.487
0,FB23E1A8B7E2944FAAEC6219BBDF8243,MANAUSDT,14155.7992526,0.5364,1642348953.305,1642351794.026,83542.0,2022-01-16 18:49:54.026,2840.721
0,FB23E1A8B7E2944FAAEC6219BBDF8243,SANDUSDT,9703.55758697,0.3742,1642348996.405,1642351794.282,51899.0,2022-01-16 18:49:54.282,2797.877
0,FB23E1A8B7E2944FAAEC6219BBDF8243,GALAUSDT,8283.29887034,0.3424,1642525204.363,1642527793.239,-808769.0,2022-01-18 19:43:13.239,2588.876
0,FB23E1A8B7E2944FAAEC6219BBDF8243,SUSHIUSDT,2983.9000611,0.1205,1642626517.152,1642631630.5,40210.0,2022-01-20 00:33:50.500,5113.348
0,FB23E1A8B7E2944FAAEC6219BBDF8243,MATICUSDT,307.8196646,0.0123,1642692700.103,1642693507.768,115010.0,2022-01-20 17:45:07.768,807.665
0,FB23E1A8B7E2944FAAEC6219BBDF8243,SUSHIUSDT,-1171.0898919,-0.0824,1642861823.474,1642862179.529,30951.0,2022-01-22 16:36:19.529,356.055
0,FB23E1A8B7E2944FAAEC6219BBDF8243,1000SHIBUSDT,-113.17293486,-0.0046,1643047760.633,1643051253.158,11752122.0,2022-01-24 21:07:33.158,3492.525
0,FB23E1A8B7E2944FAAEC6219BBDF8243,SANDUSDT,-9654.08647134,-0.411,1643288725.384,1643297841.53,69089.0,2022-01-27 17:37:21.530,9116.146
0,FB23E1A8B7E2944FAAEC6219BBDF8243,1000SHIBUSDT,166.7259342,0.0068,1643321310.989,1643322095.994,11618532.0,2022-01-28 00:21:35.994,785.005
0,FB23E1A8B7E2944FAAEC6219BBDF8243,HBARUSDT,-1249.6392351,-0.0438,1643895199.91,1643895822.33,608719.0,2022-02-03 15:43:42.330,622.42
0,FB23E1A8B7E2944FAAEC6219BBDF8243,MATICUSDT,12749.60026396,0.49,1644242761.137,1644247227.782,136052.0,2022-02-07 17:20:27.782,4466.645
0,FB23E1A8B7E2944FAAEC6219BBDF8243,ENSUSDT,-18383.25427443,-0.3514,1644144534.16,1644247502.845,-12388.9,2022-02-07 17:25:02.845,102968.685
0,FB23E1A8B7E2944FAAEC6219BBDF8243,MATICUSDT,2988.29124488,0.1197,1644247639.373,1644251924.237,127679.0,2022-02-07 18:38:44.237,4284.864
0,FB23E1A8B7E2944FAAEC6219BBDF8243,MANAUSDT,1433.6231233,0.0582,1644324076.932,1644330448.821,76735.0,2022-02-08 16:27:28.821,6371.889
0,FB23E1A8B7E2944FAAEC6219BBDF8243,SANDUSDT,1167.09568085,0.0465,1644324076.967,1644330448.827,56243.0,2022-02-08 16:27:28.827,6371.86
0,FB23E1A8B7E2944FAAEC6219BBDF8243,CHZUSDT,1959.72677928,0.0678,1644422558.783,1644423053.432,623934.0,2022-02-09 18:10:53.432,494.649
0,FB23E1A8B7E2944FAAEC6219BBDF8243,MANAUSDT,1504.81918392,0.0612,1644486178.749,1644487735.334,74152.0,2022-02-10 12:08:55.334,1556.585
0,FB23E1A8B7E2944FAAEC6219BBDF8243,BNBUSDT,8696.21311425,0.0873,1644498131.485,1644499434.332,2312.16,2022-02-10 15:23:54.332,1302.847
0,FB23E1A8B7E2944FAAEC6219BBDF8243,BTCUSDT,-4978.22078014,-0.0661,1644593056.085,1644595580.635,34.565,2022-02-11 18:06:20.635,2524.55
0,FB23E1A8B7E2944FAAEC6219BBDF8243,DOGEUSDT,2029.81496406,0.0207,1644751769.41,1644796773.259,6352502.0,2022-02-14 01:59:33.259,45003.849
0,FB23E1A8B7E2944FAAEC6219BBDF8243,THETAUSDT,-0.01305239,-0.3613,1644848140.173,1644860699.425,0.1,2022-02-14 19:44:59.425,12559.252
0,FB23E1A8B7E2944FAAEC6219BBDF8243,BNBUSDT,8794.16279903,0.0887,1644915624.122,1644915690.57,2267.91,2022-02-15 11:01:30.570,66.448
0,FB23E1A8B7E2944FAAEC6219BBDF8243,MANAUSDT,5909.64094672,0.2331,1644943286.182,1644945996.561,80038.0,2022-02-15 19:26:36.561,2710.379
0,FB23E1A8B7E2944FAAEC6219BBDF8243,BNBUSDT,-2170.02315593,-0.0216,1644948190.795,1644948946.48,-2354.23,2022-02-15 20:15:46.480,755.685
0,FB23E1A8B7E2944FAAEC6219BBDF8243,ALICEUSDT,-0.00338423,-0.0394,1644948076.565,1645119923.253,0.1,2022-02-17 19:45:23.253,171846.688
0,FB23E1A8B7E2944FAAEC6219BBDF8243,HNTUSDT,-4947.50497728,-0.1776,1645197106.855,1645226186.245,5554.0,2022-02-19 01:16:26.245,29079.39
0,FB23E1A8B7E2944FAAEC6219BBDF8243,SANDUSDT,-1578.2964067,-0.0636,1646064072.797,1646064716.122,81022.0,2022-02-28 18:11:56.122,643.325
0,FB23E1A8B7E2944FAAEC6219BBDF8243,ZENUSDT,-3366.7946751,-0.1202,1646227841.004,1646228569.868,3677.0,2022-03-02 15:42:49.868,728.864
0,FB23E1A8B7E2944FAAEC6219BBDF8243,BNBUSDT,-0.4472,-1.1909,1646125241.426,1646561017.124,0.01,2022-03-06 12:03:37.124,435775.698
0,FB23E1A8B7E2944FAAEC6219BBDF8243,FTMUSDT,102790.29641055,1.103,1646560053.02,1646582645.025,-657535.0,2022-03-06 18:04:05.025,22592.005
0,FB23E1A8B7E2944FAAEC6219BBDF8243,YFIUSDT,27558.21607123,0.4955,1646562424.068,1646587507.526,14.05,2022-03-06 19:25:07.526,25083.458
0,FB23E1A8B7E2944FAAEC6219BBDF8243,BTCUSDT,10217.60399958,0.1449,1646752899.64,1646754457.292,-36.64,2022-03-08 17:47:37.292,1557.652
0,FB23E1A8B7E2944FAAEC6219BBDF8243,VETUSDT,-1003.65625296,-0.0707,1646831919.027,1646833831.548,2901076.0,2022-03-09 15:50:31.548,1912.521
0,FB23E1A8B7E2944FAAEC6219BBDF8243,BTCUSDT,32314.94621916,0.1303,1646919019.127,1646919085.656,124.61,2022-03-10 15:31:25.656,66.529
0,FB23E1A8B7E2944FAAEC6219BBDF8243,ZECUSDT,287.34774131,0.02,1646928808.03,1646929111.248,1003.45,2022-03-10 18:18:31.248,303.218
0,FB23E1A8B7E2944FAAEC6219BBDF8243,ALGOUSDT,4999.80051868,0.2002,1647262864.079,1647263278.463,353076.8,2022-03-14 15:07:58.463,414.384
0,FB23E1A8B7E2944FAAEC6219BBDF8243,IOTXUSDT,11169.05307784,0.218,1647428969.026,1647429836.454,3225887.0,2022-03-16 13:23:56.454,867.428
0,FB23E1A8B7E2944FAAEC6219BBDF8243,SXPUSDT,-9981.82858044,-0.3286,1647792246.548,1647815107.958,106476.2,2022-03-21 00:25:07.958,22861.41
0,FB23E1A8B7E2944FAAEC6219BBDF8243,MANAUSDT,-1512.2321643,-0.0622,1647867929.166,1647871171.14,99906.0,2022-03-21 15:59:31.140,3241.974
0,FB23E1A8B7E2944FAAEC6219BBDF8243,AVAXUSDT,98239.08203435,0.9317,1647616381.948,1647880415.04,12119.0,2022-03-21 18:33:35.040,264033.092
0,FB23E1A8B7E2944FAAEC6219BBDF8243,SANDUSDT,-99.66217445,-0.004,1647883985.893,1647886746.64,80363.0,2022-03-21 20:19:06.640,2760.747
0,FB23E1A8B7E2944FAAEC6219BBDF8243,MANAUSDT,1.7513242,0.0001,1647959690.425,1647959846.862,98389.0,2022-03-22 16:37:26.862,156.437
0,FB23E1A8B7E2944FAAEC6219BBDF8243,LRCUSDT,7313.13860952,0.29,1648026383.099,1648044129.538,215308.0,2022-03-23 16:02:09.538,17746.439
0,FB23E1A8B7E2944FAAEC6219BBDF8243,XLMUSDT,-1117.2178245,-0.0118,1648200472.15,1648201615.182,4305271.0,2022-03-25 11:46:55.182,1143.032
0,FB23E1A8B7E2944FAAEC6219BBDF8243,CHZUSDT,439.71190408,0.0153,1648211785.007,1648212042.886,633016.0,2022-03-25 14:40:42.886,257.879
0,FB23E1A8B7E2944FAAEC6219BBDF8243,CHZUSDT,3498.68806404,0.0704,1648213705.916,1648214201.073,1031082.0,2022-03-25 15:16:41.073,495.157
0,FB23E1A8B7E2944FAAEC6219BBDF8243,CHZUSDT,17801.15697684,0.3348,1648555225.425,1648557612.317,863361.0,2022-03-29 15:40:12.317,2386.892
0,FB23E1A8B7E2944FAAEC6219BBDF8243,HNTUSDT,562.08408942,0.0115,1648655990.477,1648656777.868,9219.0,2022-03-30 19:12:57.868,787.391
0,FB23E1A8B7E2944FAAEC6219BBDF8243,MANAUSDT,-4443.07271436,-0.1801,1648740933.6,1648743619.087,92502.0,2022-03-31 19:20:19.087,2685.487
0,FB23E1A8B7E2944FAAEC6219BBDF8243,DOGEUSDT,30087.50823616,0.2969,1649067689.463,1649084577.524,6850276.0,2022-04-04 18:02:57.524,16888.061
0,FB23E1A8B7E2944FAAEC6219BBDF8243,DOGEUSDT,6290.1063885,0.0628,1649161667.799,1649165694.816,6415530.0,2022-04-05 16:34:54.816,4027.017
0,FB23E1A8B7E2944FAAEC6219BBDF8243,ANKRUSDT,-22951.9863939,-0.5081,1649178019.859,1649232786.341,2657015.0,2022-04-06 11:13:06.341,54766.482
0,FB23E1A8B7E2944FAAEC6219BBDF8243,AXSUSDT,-26023.64333028,-0.2672,1649238982.568,1649244406.72,16626.0,2022-04-06 14:26:46.720,5424.152
0,FB23E1A8B7E2944FAAEC6219BBDF8243,NEARUSDT,6157.28713386,0.2429,1649247327.518,1649249827.566,15429.0,2022-04-06 15:57:07.566,2500.048
0,FB23E1A8B7E2944FAAEC6219BBDF8243,CTKUSDT,11146.67487204,0.2152,1649332950.153,1649334876.812,161489.0,2022-04-07 15:34:36.812,1926.659
0,FB23E1A8B7E2944FAAEC6219BBDF8243,CTKUSDT,-7700.28468692,-0.288,1649336071.674,1649337239.828,86156.0,2022-04-07 16:13:59.828,1168.154
0,FB23E1A8B7E2944FAAEC6219BBDF8243,AVAXUSDT,19190.9600939,0.1891,1649350603.093,1649352991.487,11753.0,2022-04-07 20:36:31.487,2388.394
0,FB23E1A8B7E2944FAAEC6219BBDF8243,ETHUSDT,-268.97449349,-0.0659,1649429553.662,1649433265.413,24.913,2022-04-08 18:54:25.413,3711.751
0,FB23E1A8B7E2944FAAEC6219BBDF8243,BTCUSDT,-0.5742344,-0.2678,1649429421.795,1649610529.61,0.001,2022-04-10 20:08:49.610,181107.815
0,FB23E1A8B7E2944FAAEC6219BBDF8243,SOLUSDT,369.56000334,0.0823,1649767080.294,1649770600.437,417.0,2022-04-12 16:36:40.437,3520.143
0,FB23E1A8B7E2944FAAEC6219BBDF8243,1000SHIBUSDT,113958.9697704,0.4955,1649762713.594,1649770953.702,32249192.0,2022-04-12 16:42:33.702,8240.108
0,FB23E1A8B7E2944FAAEC6219BBDF8243,DOGEUSDT,14458.18319631,0.1455,1649931223.219,1649932663.497,6960721.0,2022-04-14 13:37:43.497,1440.278
0,FB23E1A8B7E2944FAAEC6219BBDF8243,SANDUSDT,4872.18674371,0.1952,1650362523.404,1650362828.027,87971.0,2022-04-19 13:07:08.027,304.623
0,FB23E1A8B7E2944FAAEC6219BBDF8243,SNXUSDT,-0.04335432,-0.1336,1650453406.948,1650492749.548,0.1,2022-04-21 01:12:29.548,39342.6
0,FB23E1A8B7E2944FAAEC6219BBDF8243,SUSHIUSDT,742.349312,0.1047,1650492497.438,1650496219.834,7936.0,2022-04-21 02:10:19.834,3722.396
0,FB23E1A8B7E2944FAAEC6219BBDF8243,FTTUSDT,-179.64438694,-0.0148,1650531812.458,1650536977.219,545.6,2022-04-21 13:29:37.219,5164.761
0,FB23E1A8B7E2944FAAEC6219BBDF8243,CTKUSDT,9993.36655828,0.0808,1650628865.269,1650629587.394,182987.0,2022-04-22 15:13:07.394,722.125
0,FB23E1A8B7E2944FAAEC6219BBDF8243,CTKUSDT,-6602.5458906,-0.0361,1650629985.108,1650631376.56,277310.0,2022-04-22 15:42:56.560,1391.452
0,FB23E1A8B7E2944FAAEC6219BBDF8243,DOGEUSDT,56471.7111444,0.5391,1650906138.33,1650924807.908,6684435.0,2022-04-26 01:13:27.908,18669.578
0,FB23E1A8B7E2944FAAEC6219BBDF8243,ZRXUSDT,17405.39596519,0.5337,1650974477.796,1650978126.349,187327.6,2022-04-26 16:02:06.349,3648.553
0,FB23E1A8B7E2944FAAEC6219BBDF8243,BTCUSDT,-0.37620779,-0.187,1650976470.941,1650978161.511,0.001,2022-04-26 16:02:41.511,1690.57
0,FB23E1A8B7E2944FAAEC6219BBDF8243,GMTUSDT,3009.22578624,0.6862,1651626002.072,1651626060.059,25824.0,2022-05-04 04:01:00.059,57.987
0,FB23E1A8B7E2944FAAEC6219BBDF8243,APEUSDT,41538.67140738,0.3095,1651659301.472,1651662273.709,31619.0,2022-05-04 14:04:33.709,2972.237
0,FB23E1A8B7E2944FAAEC6219BBDF8243,GMTUSDT,123.72286815,0.0505,1651757704.395,1651757734.017,14805.0,2022-05-05 16:35:34.017,29.622
0,FB23E1A8B7E2944FAAEC6219BBDF8243,BNBUSDT,-22242.42292437,-0.231,1651746325.906,1651759548.869,2412.89,2022-05-05 17:05:48.869,13222.963
0,FB23E1A8B7E2944FAAEC6219BBDF8243,KSMUSDT,-7215.22323712,-0.1492,1651870598.574,1651925287.188,1945.8,2022-05-07 15:08:07.188,54688.614
0,FB23E1A8B7E2944FAAEC6219BBDF8243,SOLUSDT,-7043.23719282,-0.0738,1652103521.174,1652103929.391,13242.0,2022-05-09 16:45:29.391,408.217
0,FB23E1A8B7E2944FAAEC6219BBDF8243,LUNAUSDT,86814.85300389,0.82314439,1652196757.572,1652197828.275,33359.0,2022-05-10 18:50:28.275,1070.703
0,FB23E1A8B7E2944FAAEC6219BBDF8243,APEUSDT,786.27204159,0.0358,1652751148.544,1652751200.141,10369.0,2022-05-17 04:33:20.141,51.597
0,FB23E1A8B7E2944FAAEC6219BBDF8243,KSMUSDT,-10459.89199396,-0.2822,1652804592.455,1652889349.816,2512.8,2022-05-18 18:55:49.816,84757.361
0,FB23E1A8B7E2944FAAEC6219BBDF8243,FLOWUSDT,-4420.21366369,-0.0462,1652804592.967,1652905689.975,67943.1,2022-05-18 23:28:09.975,101097.008
0,FB23E1A8B7E2944FAAEC6219BBDF8243,BTCUSDT,7485.65359997,0.5941,1653253277.944,1653338951.047,-8.568,2022-05-23 23:49:11.047,85673.103
0,FB23E1A8B7E2944FAAEC6219BBDF8243,XRPUSDT,-0.00019649,-0.0486,1653483822.326,1653486500.135,0.1,2022-05-25 16:48:20.135,2677.809
0,FB23E1A8B7E2944FAAEC6219BBDF8243,DOGEUSDT,-82671.85918894,-0.9651,1653665303.629,1653671828.781,10527397.0,2022-05-27 20:17:08.781,6525.152
0,FB23E1A8B7E2944FAAEC6219BBDF8243,BTCUSDT,-12749.7557,-1.4181,1653744191.502,1653945370.765,-5.731,2022-05-31 00:16:10.765,201179.263
0,FB23E1A8B7E2944FAAEC6219BBDF8243,OGNUSDT,30032.125204,0.5379,1654005924.091,1654006753.322,927800.0,2022-05-31 17:19:13.322,829.231
0,FB23E1A8B7E2944FAAEC6219BBDF8243,BNBUSDT,-642.91938412,-0.0811,1654080511.299,1654085401.894,251.75,2022-06-01 15:10:01.894,4890.595
0,FB23E1A8B7E2944FAAEC6219BBDF8243,NEOUSDT,-0.0012767,-0.0533,1654088678.055,1654089068.461,0.01,2022-06-01 16:11:08.461,390.406
0,FB23E1A8B7E2944FAAEC6219BBDF8243,YFIUSDT,-12955.12699983,-0.2792,1654094235.658,1654115487.319,31.019,2022-06-01 23:31:27.319,21251.661
0,FB23E1A8B7E2944FAAEC6219BBDF8243,C98USDT,-6397.5905194,-0.1776,1654098582.433,1654115487.327,274774.0,2022-06-01 23:31:27.327,16904.894
0,FB23E1A8B7E2944FAAEC6219BBDF8243,ZILUSDT,-11035.67141119,-0.1141,1654516814.326,1654528283.621,9386389.0,2022-06-06 18:11:23.621,11469.295
0,FB23E1A8B7E2944FAAEC6219BBDF8243,GALUSDT,-52724.50507974,-1.3119,1654090040.368,1654805679.953,51974.0,2022-06-09 23:14:39.953,715639.585
0,FB23E1A8B7E2944FAAEC6219BBDF8243,XLMUSDT,2737.27385556,0.0694,1654881327.62,1654881739.525,2924063.0,2022-06-10 20:22:19.525,411.905
0,FB23E1A8B7E2944FAAEC6219BBDF8243,TRXUSDT,-220934.80795918,-1.3566,1653293221.401,1655104346.79,12933862.0,2022-06-13 10:12:26.790,1811125.389
0,FB23E1A8B7E2944FAAEC6219BBDF8243,TRXUSDT,372.74508964,0.3686,1655108106.281,1655109752.41,782404.0,2022-06-13 11:42:32.410,1646.129
0,FB23E1A8B7E2944FAAEC6219BBDF8243,OGNUSDT,3317.03057522,0.068,1655198334.946,1655200677.081,1080811.0,2022-06-14 12:57:57.081,2342.135
0,FB23E1A8B7E2944FAAEC6219BBDF8243,DOGEUSDT,-17258.63103899,-0.2583,1655398134.478,1655404683.142,11610793.0,2022-06-16 21:38:03.142,6548.664
0,FB23E1A8B7E2944FAAEC6219BBDF8243,RUNEUSDT,353.43344036,0.009,1655671134.718,1655671256.438,112838.0,2022-06-19 23:40:56.438,121.72
0,FB23E1A8B7E2944FAAEC6219BBDF8243,OGNUSDT,15474.56074194,0.2985,1655712002.923,1655712062.036,954458.0,2022-06-20 11:01:02.036,59.113
0,E0383AD2CF88E7FA58E89556BAC51C79,NEARUSDT,5065.28233365,0.1986,1642082410.029,1642083937.078,13181.0,2022-01-13 16:25:37.078,1527.049
0,E0383AD2CF88E7FA58E89556BAC51C79,DOGEUSDT,147283.59010014,1.307,1642115699.767,1642152494.509,5781906.0,2022-01-14 11:28:14.509,36794.742
0,E0383AD2CF88E7FA58E89556BAC51C79,SANDUSDT,7952.24125802,0.3088,1642349046.488,1642351793.578,51547.0,2022-01-16 18:49:53.578,2747.09
0,E0383AD2CF88E7FA58E89556BAC51C79,MANAUSDT,10015.020195,0.3866,1642349033.224,1642351793.59,82010.0,2022-01-16 18:49:53.590,2760.366
0,E0383AD2CF88E7FA58E89556BAC51C79,MATICUSDT,-2174.62615884,-0.0876,1642692790.235,1642693507.457,114209.0,2022-01-20 17:45:07.457,717.222
0,E0383AD2CF88E7FA58E89556BAC51C79,MATICUSDT,9136.0961274,0.3595,1644242909.029,1644247227.497,132935.0,2022-02-07 17:20:27.497,4318.468
0,E0383AD2CF88E7FA58E89556BAC51C79,MATICUSDT,-680.9188176,-0.0279,1644248244.002,1644251923.934,124720.0,2022-02-07 18:38:43.934,3679.932
0,E0383AD2CF88E7FA58E89556BAC51C79,SANDUSDT,1013.33001015,0.0413,1644324083.544,1644330448.475,55021.0,2022-02-08 16:27:28.475,6364.931
0,E0383AD2CF88E7FA58E89556BAC51C79,MANAUSDT,358.247758,0.0146,1644324083.618,1644330448.48,76450.0,2022-02-08 16:27:28.480,6364.862
0,E0383AD2CF88E7FA58E89556BAC51C79,BNBUSDT,121.26130616,0.0012,1644498147.837,1644499433.872,2311.77,2022-02-10 15:23:53.872,1286.035
0,E0383AD2CF88E7FA58E89556BAC51C79,MANAUSDT,2800.7569047,0.113,1644943405.646,1644946001.879,78207.0,2022-02-15 19:26:41.879,2596.233
0,E0383AD2CF88E7FA58E89556BAC51C79,SANDUSDT,-2443.38759645,-0.099,1646064114.831,1646064716.037,80607.0,2022-02-28 18:11:56.037,601.206
