,userId,symbol,pnl,roe,createTimeStamp,updateTimeStamp,amount,date,timeInTrade
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,ETHUSDT,10705.5625375,0.0901,1652361447.285,1652362957.303,-250.0,2022-05-12 16:42:37.303,1510.018
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,ETHUSDT,-9492.42067074,-0.0856,1652365936.711,1652369762.343,-222.0,2022-05-12 18:36:02.343,3825.632
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GMTUSDT,9266.816,0.0629,1652412762.404,1652414428.666,-200000.0,2022-05-13 07:00:28.666,1666.262
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GALUSDT,-3033.93677093,-0.1812,1652417314.996,1652425641.474,-4537.0,2022-05-13 10:07:21.474,8326.478
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GALUSDT,19035.92848116,0.236,1652426104.524,1652428259.074,-23916.0,2022-05-13 10:50:59.074,2154.55
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GALUSDT,7593.62860752,0.1718,1652428504.816,1652432814.284,12344.0,2022-05-13 12:06:54.284,4309.468
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GALUSDT,5294.15148704,0.136,1652498724.29,1652501886.715,-12688.0,2022-05-14 07:18:06.715,3162.425
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GMTUSDT,7454.46,0.0513,1652499788.421,1652504770.619,-200000.0,2022-05-14 08:06:10.619,4982.198
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GALUSDT,1468.0086141,0.0114,1652505125.873,1652507379.019,9534.0,2022-05-14 08:49:39.019,2253.146
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GMTUSDT,-1179.65557302,-0.0046,1652531338.416,1652537907.208,386157.0,2022-05-14 17:18:27.208,6568.792
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GALUSDT,2182.7480733,0.0967,1652533309.03,1652548149.2,7869.0,2022-05-14 20:09:09.200,14840.17
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GMTUSDT,-34480.50654483,-0.2308,1652598748.3,1652626601.08,205977.0,2022-05-15 17:56:41.080,27852.78
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,SOLUSDT,7921.45288327,0.0515,1652762328.971,1652770357.962,5363.0,2022-05-17 09:52:37.962,8028.991
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GMTUSDT,6244.10311505,0.0606,1652762348.645,1652770357.976,131795.0,2022-05-17 09:52:37.976,8009.331
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GMTUSDT,-12722.90604975,-0.0981,1652776993.803,1652811465.607,171235.0,2022-05-17 21:17:45.607,34471.804
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GALUSDT,-3557.69978949,-0.1868,1652762265.145,1652811465.617,6339.0,2022-05-17 21:17:45.617,49200.472
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GMTUSDT,16739.7802896,0.0913,1653212996.595,1653309903.207,247840.0,2022-05-23 15:45:03.207,96906.612
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GMTUSDT,1954.17882735,0.0281,1653571782.156,1653583413.607,-122501.0,2022-05-26 19:43:33.607,11631.451
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GMTUSDT,31665.61702752,0.334,1653722957.316,1653790479.5,-215164.0,2022-05-29 05:14:39.500,67522.184
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GMTUSDT,24752.1814225,0.1524,1653924411.53,1653946248.282,253250.0,2022-05-31 00:30:48.282,21836.752
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GMTUSDT,9091.44788016,0.0589,1654006517.759,1654013492.683,263388.0,2022-05-31 19:11:32.683,6974.924
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GMTUSDT,-8965.14979052,-0.0858,1654179126.234,1654182447.655,-195503.0,2022-06-02 18:07:27.655,3321.421
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,ETHUSDT,1385.077068,0.0111,1654878874.847,1654946897.253,-300.0,2022-06-11 14:28:17.253,68022.406
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,ETHUSDT,34811.838318,0.3422,1655045122.849,1655088052.804,-300.0,2022-06-13 05:40:52.804,42929.955
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,ETHUSDT,7862.010576,0.0772,1655090423.898,1655091769.455,300.0,2022-06-13 06:42:49.455,1345.557
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,BTCUSDT,4391.4371492,0.026,1655171851.928,1655173587.923,40.0,2022-06-14 05:26:27.923,1735.995
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,ETHUSDT,-22463.72106,-0.2573,1655136010.864,1655178617.143,300.0,2022-06-14 06:50:17.143,42606.279
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GMTUSDT,9224.98014165,0.0764,1655186825.598,1655191417.823,-367647.0,2022-06-14 10:23:37.823,4592.225
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,ETHUSDT,7210.077219,0.0803,1655186856.894,1655200573.346,-300.0,2022-06-14 12:56:13.346,13716.452
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,SOLUSDT,26277.1388517,0.1907,1655295570.807,1655318753.89,8602.0,2022-06-15 21:45:53.890,23183.083
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,DOTUSDT,10222.52120963,0.3191,1655295817.279,1655318753.9,20981.9,2022-06-15 21:45:53.900,22936.621
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GMTUSDT,18314.37554696,0.1795,1655293440.406,1655318769.426,307141.0,2022-06-15 21:46:09.426,25329.02
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,SOLUSDT,-8357.22172726,-0.1057,1655443894.427,1655535120.203,5383.0,2022-06-18 09:52:00.203,91225.776
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,BTCUSDT,8384.5452009,0.0716,1655636149.802,1655642224.712,-30.0,2022-06-19 15:37:04.712,6074.91
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,SOLUSDT,10867.54894398,0.0934,1655663887.755,1655682584.522,6822.0,2022-06-20 02:49:44.522,18696.767
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,DOTUSDT,6559.89826763,0.1434,1655663876.438,1655682598.457,30470.5,2022-06-20 02:49:58.457,18722.019
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,SOLUSDT,12914.0485044,0.0984,1655699756.575,1655717564.677,7635.0,2022-06-20 12:32:44.677,17808.102
0,FA49B09E9F2AFAC7D043ABCF7E4DA33E,GMTUSDT,4202.58391863,0.1128,1655699769.37,1655720359.545,96823.0,2022-06-20 13:19:19.545,20590.175
0,B019A92B285AF431688BAEAA2639F52A,GALUSDT,-290.08081402,-0.2089,1652575664.084,1652606603.184,-2029.0,2022-05-15 12:23:23.184,30939.1
0,B019A92B285AF431688BAEAA2639F52A,MANAUSDT,-742.47523137,-0.8575,1652637061.226,1652645583.562,-13617.0,2022-05-15 23:13:03.562,8522.336
0,B019A92B285AF431688BAEAA2639F52A,GALAUSDT,327.12569626,0.1982,1652637236.264,1652762095.533,-367462.0,2022-05-17 07:34:55.533,124859.269
0,B019A92B285AF431688BAEAA2639F52A,GRTUSDT,789.95354074,0.1787,1652636230.298,1652762095.984,-241046.0,2022-05-17 07:34:55.984,125865.686
0,B019A92B285AF431688BAEAA2639F52A,AUDIOUSDT,-1368.4472,-1.6721,1652709858.66,1652762096.373,-35452.0,2022-05-17 07:34:56.373,52237.713
0,B019A92B285AF431688BAEAA2639F52A,AXSUSDT,157.8235166,0.0723,1652711581.941,1652762096.825,-1084.0,2022-05-17 07:34:56.825,50514.884
0,B019A92B285AF431688BAEAA2639F52A,MANAUSDT,-311.78013867,-0.6044,1652721599.422,1652762097.089,-8437.0,2022-05-17 07:34:57.089,40497.667
0,B019A92B285AF431688BAEAA2639F52A,KNCUSDT,-340.52105187,-0.4509,1652787676.175,1652789804.24,-7703.0,2022-05-17 15:16:44.240,2128.065
0,B019A92B285AF431688BAEAA2639F52A,SUSHIUSDT,-2007.3628314,-0.6474,1652785508.959,1652825238.531,-43110.0,2022-05-18 01:07:18.531,39729.572
0,B019A92B285AF431688BAEAA2639F52A,GMTUSDT,232.25755148,0.3146,1652795116.346,1652828075.281,-9362.0,2022-05-18 01:54:35.281,32958.935
0,B019A92B285AF431688BAEAA2639F52A,MANAUSDT,-140.2463259,-0.6432,1652788381.738,1652828075.293,-3594.0,2022-05-18 01:54:35.293,39693.555
0,B019A92B285AF431688BAEAA2639F52A,MANAUSDT,-109.32779389,-0.1309,1652843452.302,1652852145.763,-14119.0,2022-05-18 08:35:45.763,8693.461
0,B019A92B285AF431688BAEAA2639F52A,AXSUSDT,-166.8659499,-0.2747,1652854862.31,1652861685.821,-585.0,2022-05-18 11:14:45.821,6823.511
0,B019A92B285AF431688BAEAA2639F52A,MANAUSDT,-1.5203,-0.0395,1652856560.529,1652861685.83,-661.0,2022-05-18 11:14:45.830,5125.301
0,B019A92B285AF431688BAEAA2639F52A,AXSUSDT,-65.36,-0.1767,1652876669.863,1652877507.52,344.0,2022-05-18 15:38:27.520,837.657
0,B019A92B285AF431688BAEAA2639F52A,MANAUSDT,779.567589,1.61,1652877514.58,1652965892.085,-22917.0,2022-05-19 16:11:32.085,88377.505
0,B019A92B285AF431688BAEAA2639F52A,CHRUSDT,-377.26734747,-0.5666,1652878522.452,1652965892.463,-62231.0,2022-05-19 16:11:32.463,87370.011
0,B019A92B285AF431688BAEAA2639F52A,GMTUSDT,-314.24138928,-1.8693,1652976615.763,1653003225.813,-3276.0,2022-05-20 02:33:45.813,26610.05
0,B019A92B285AF431688BAEAA2639F52A,GALAUSDT,-8.19083958,-0.0206,1652975012.375,1653003225.838,-93311.0,2022-05-20 02:33:45.838,28213.463
0,B019A92B285AF431688BAEAA2639F52A,IMXUSDT,-103.81732884,-0.6734,1652977017.778,1653003225.871,-4308.0,2022-05-20 02:33:45.871,26208.093
0,B019A92B285AF431688BAEAA2639F52A,MANAUSDT,85.81067534,0.6116,1652974550.259,1653003974.986,-6227.0,2022-05-20 02:46:14.986,29424.727
0,B019A92B285AF431688BAEAA2639F52A,APEUSDT,-165.79372824,-0.2723,1653669429.15,1653790114.859,2022.0,2022-05-29 05:08:34.859,120685.709
0,B019A92B285AF431688BAEAA2639F52A,SANDUSDT,-374.46876236,-0.3892,1653667954.1,1653790141.892,7612.0,2022-05-29 05:09:01.892,122187.792
0,B019A92B285AF431688BAEAA2639F52A,AVAXUSDT,53.5397121,0.0221,1653797443.372,1654056572.671,1890.0,2022-06-01 07:09:32.671,259129.299
0,B019A92B285AF431688BAEAA2639F52A,CHRUSDT,-2430.6766692,-2.8727,1654015557.361,1654094195.757,71409.0,2022-06-01 17:36:35.757,78638.396
0,B019A92B285AF431688BAEAA2639F52A,IMXUSDT,109.15817539,0.0291,1653664088.891,1654094214.508,36707.0,2022-06-01 17:36:54.508,430125.617
0,B019A92B285AF431688BAEAA2639F52A,C98USDT,-1529.78441616,-1.299,1653979983.028,1654094214.519,36036.0,2022-06-01 17:36:54.519,114231.491
0,B019A92B285AF431688BAEAA2639F52A,CHZUSDT,-1684.81758492,-0.3527,1653982661.477,1654094214.531,393219.0,2022-06-01 17:36:54.531,111553.054
0,B019A92B285AF431688BAEAA2639F52A,CHZUSDT,-2666.12814843,-0.3935,1654094383.991,1654099838.089,566691.0,2022-06-01 19:10:38.089,5454.098
0,B019A92B285AF431688BAEAA2639F52A,IMXUSDT,-1423.4476009,-1.2338,1654094363.659,1654099858.748,23335.0,2022-06-01 19:10:58.748,5495.089
0,B019A92B285AF431688BAEAA2639F52A,C98USDT,699.73667004,0.5457,1654094394.385,1654099858.763,37524.0,2022-06-01 19:10:58.763,5464.378
0,B019A92B285AF431688BAEAA2639F52A,ENSUSDT,-77.03293617,-0.2153,1654099586.944,1654099858.773,636.4,2022-06-01 19:10:58.773,271.829
0,B019A92B285AF431688BAEAA2639F52A,ENSUSDT,-669.5417967,-0.5867,1654100146.607,1654102116.16,2058.0,2022-06-01 19:48:36.160,1969.553
0,B019A92B285AF431688BAEAA2639F52A,GALUSDT,-77.66657028,-0.0794,1654100431.772,1654102201.248,4078.0,2022-06-01 19:50:01.248,1769.476
0,B019A92B285AF431688BAEAA2639F52A,C98USDT,-1791.09036664,-0.9098,1654100099.126,1654117055.679,31387.0,2022-06-01 23:57:35.679,16956.553
0,B019A92B285AF431688BAEAA2639F52A,CHZUSDT,559.37856744,0.069,1654132195.142,1654562248.596,656964.0,2022-06-07 03:37:28.596,430053.454
0,B019A92B285AF431688BAEAA2639F52A,LRCUSDT,-689.02960321,-0.0953,1654145003.626,1654562248.604,137969.0,2022-06-07 03:37:28.604,417244.978
0,B019A92B285AF431688BAEAA2639F52A,ENSUSDT,-5.08469439,-0.0022,1654268276.92,1654562248.613,2009.3,2022-06-07 03:37:28.613,293971.693
0,B019A92B285AF431688BAEAA2639F52A,RUNEUSDT,-1496.4949272,-0.4465,1654527966.66,1654562248.621,11280.0,2022-06-07 03:37:28.621,34281.961
0,B019A92B285AF431688BAEAA2639F52A,C98USDT,341.219878,0.1678,1654530499.605,1654562248.628,28810.0,2022-06-07 03:37:28.628,31749.023
0,B019A92B285AF431688BAEAA2639F52A,IMXUSDT,-0.01972937,-0.2031,1654157889.411,1654562248.636,1.0,2022-06-07 03:37:28.636,404359.225
0,B019A92B285AF431688BAEAA2639F52A,GALAUSDT,-9399.1789529,-1.9893,1654562768.692,1654566783.231,1224065.0,2022-06-07 04:53:03.231,4014.539
0,B019A92B285AF431688BAEAA2639F52A,C98USDT,-636.35434324,-0.0628,1654562434.648,1654642083.254,145796.0,2022-06-08 01:48:03.254,79648.606
0,B019A92B285AF431688BAEAA2639F52A,CHRUSDT,-199.72834284,-0.1623,1654609019.108,1654642083.272,107574.0,2022-06-08 01:48:03.272,33064.164
0,B019A92B285AF431688BAEAA2639F52A,IMXUSDT,1652.5566992,0.1684,1654568875.077,1654642083.288,100760.0,2022-06-08 01:48:03.288,73208.211
0,B019A92B285AF431688BAEAA2639F52A,LITUSDT,314.80405077,0.306,1654635428.207,1654642083.297,12886.5,2022-06-08 01:48:03.297,6655.09
0,B019A92B285AF431688BAEAA2639F52A,RENUSDT,-607.6873401,-0.7898,1654636481.749,1654642083.305,100902.0,2022-06-08 01:48:03.305,5601.556
0,B019A92B285AF431688BAEAA2639F52A,DUSKUSDT,-502.8791196,-0.5064,1654636790.213,1654642083.312,127230.0,2022-06-08 01:48:03.312,5293.099
0,B019A92B285AF431688BAEAA2639F52A,GALAUSDT,-1498.8960855,-0.526,1654642839.854,1654653725.548,-704203.0,2022-06-08 05:02:05.548,10885.694
0,B019A92B285AF431688BAEAA2639F52A,IMXUSDT,-2590.78529745,-0.3294,1654642212.794,1654653725.556,-80045.0,2022-06-08 05:02:05.556,11512.762
0,B019A92B285AF431688BAEAA2639F52A,RENUSDT,-876.39914082,-0.6854,1654642163.177,1654653725.564,-165214.0,2022-06-08 05:02:05.564,11562.387
0,B019A92B285AF431688BAEAA2639F52A,C98USDT,-1887.18967902,-0.2077,1654653769.529,1654657896.558,128402.0,2022-06-08 06:11:36.558,4127.029
0,B019A92B285AF431688BAEAA2639F52A,GALAUSDT,-2710.32105,-0.6383,1654659325.34,1654688336.102,-1062871.0,2022-06-08 14:38:56.102,29010.762
0,B019A92B285AF431688BAEAA2639F52A,LITUSDT,2569.09191675,6.7993,1654935504.492,1655011745.733,-12485.9,2022-06-12 08:29:05.733,76241.241
0,B019A92B285AF431688BAEAA2639F52A,GTCUSDT,2757.77895081,7.373,1654934712.576,1655011745.997,-3086.3,2022-06-12 08:29:05.997,77033.421
0,B019A92B285AF431688BAEAA2639F52A,GALUSDT,1628.7859776,5.115,1654927025.7,1655011868.171,-2260.0,2022-06-12 08:31:08.171,84842.471
0,B019A92B285AF431688BAEAA2639F52A,AXSUSDT,2973.79,4.6955,1654929336.158,1655011930.582,-857.0,2022-06-12 08:32:10.582,82594.424
0,B019A92B285AF431688BAEAA2639F52A,ENSUSDT,4033.75315986,6.7942,1654739926.535,1655011945.463,-1418.1,2022-06-12 08:32:25.463,272018.928
0,B019A92B285AF431688BAEAA2639F52A,CRVUSDT,807.06047153,1.7558,1654959130.334,1655011995.956,-10881.3,2022-06-12 08:33:15.956,52865.622
0,B019A92B285AF431688BAEAA2639F52A,IMXUSDT,3267.38684255,4.451,1654877458.472,1655012042.675,-20005.0,2022-06-12 08:34:02.675,134584.203
0,B019A92B285AF431688BAEAA2639F52A,BLZUSDT,6483.68651242,2.248,1654728115.11,1655012169.118,-209467.0,2022-06-12 08:36:09.118,284054.008
0,B019A92B285AF431688BAEAA2639F52A,CHZUSDT,3187.96960952,1.589,1654739446.213,1655012234.958,-211702.0,2022-06-12 08:37:14.958,272788.745
0,B019A92B285AF431688BAEAA2639F52A,GALAUSDT,12378.99612483,6.2876,1654691095.996,1655012480.141,-691413.0,2022-06-12 08:41:20.141,321384.145
0,B019A92B285AF431688BAEAA2639F52A,AAVEUSDT,424.62314958,1.8211,1654958527.08,1655012528.081,-66.5,2022-06-12 08:42:08.081,54001.001
0,B019A92B285AF431688BAEAA2639F52A,CHRUSDT,331.08526836,0.2614,1655019424.657,1655026479.362,136521.0,2022-06-12 12:34:39.362,7054.705
0,B019A92B285AF431688BAEAA2639F52A,GTCUSDT,79.97987594,0.0861,1655013744.262,1655026529.161,3762.7,2022-06-12 12:35:29.161,12784.899
0,B019A92B285AF431688BAEAA2639F52A,GALUSDT,-78.44541557,-0.0631,1655015098.455,1655026607.922,8653.0,2022-06-12 12:36:47.922,11509.467
0,B019A92B285AF431688BAEAA2639F52A,AAVEUSDT,-2575.0439912,-0.5728,1655022259.228,1655030820.641,1240.0,2022-06-12 13:47:00.641,8561.413
0,B019A92B285AF431688BAEAA2639F52A,AAVEUSDT,-0.08263996,-0.0079,1655030831.272,1655030844.751,-2.9,2022-06-12 13:47:24.751,13.479
0,B019A92B285AF431688BAEAA2639F52A,ADAUSDT,-2682.52172172,-0.3847,1655029709.702,1655073689.949,137829.0,2022-06-13 01:41:29.949,43980.247
0,B019A92B285AF431688BAEAA2639F52A,LINKUSDT,-10131.40852209,-0.6902,1655013735.253,1655079302.662,23629.5,2022-06-13 03:15:02.662,65567.409
0,B019A92B285AF431688BAEAA2639F52A,C98USDT,-4384.014544,-0.4566,1655017381.277,1655079302.682,178808.0,2022-06-13 03:15:02.682,61921.405
0,B019A92B285AF431688BAEAA2639F52A,GALUSDT,-2991.44072304,-0.474,1655073987.542,1655079302.705,21483.0,2022-06-13 03:15:02.705,5315.163
0,B019A92B285AF431688BAEAA2639F52A,AAVEUSDT,7950.71928886,1.6052,1655094421.854,1655113462.558,-851.6,2022-06-13 12:44:22.558,19040.704
0,B019A92B285AF431688BAEAA2639F52A,AXSUSDT,-4834.82938944,-1.0164,1655138822.218,1655140716.35,7136.0,2022-06-13 20:18:36.350,1894.132
0,B019A92B285AF431688BAEAA2639F52A,SOLUSDT,7631.22313356,0.8913,1655113602.661,1655254188.703,2886.0,2022-06-15 03:49:48.703,140586.042
0,B019A92B285AF431688BAEAA2639F52A,GALAUSDT,1093.42849716,0.9269,1655160380.616,1655254384.246,391893.0,2022-06-15 03:53:04.246,94003.63
0,B019A92B285AF431688BAEAA2639F52A,GALUSDT,2940.83098686,0.1938,1655113431.947,1655254683.643,26157.0,2022-06-15 03:58:03.643,141251.696
0,B019A92B285AF431688BAEAA2639F52A,LINKUSDT,-18664.20898006,-0.7853,1655211888.952,1655281378.846,39745.77,2022-06-15 11:22:58.846,69489.894
0,B019A92B285AF431688BAEAA2639F52A,SRMUSDT,-10.00972128,-0.4425,1655299954.952,1655365223.972,507.0,2022-06-16 10:40:23.972,65269.02
0,B019A92B285AF431688BAEAA2639F52A,IMXUSDT,820.42659175,0.6356,1655295688.038,1655366786.544,35785.0,2022-06-16 11:06:26.544,71098.506
0,B019A92B285AF431688BAEAA2639F52A,ATOMUSDT,6915.81392992,0.4951,1655289735.937,1655366921.554,20317.37,2022-06-16 11:08:41.554,77185.617
0,B019A92B285AF431688BAEAA2639F52A,LINKUSDT,8708.60808352,0.5914,1655289787.252,1655366969.744,22087.82,2022-06-16 11:09:29.744,77182.492
0,B019A92B285AF431688BAEAA2639F52A,ANTUSDT,257.68411281,1.7613,1655294557.771,1655367065.437,811.2,2022-06-16 11:11:05.437,72507.666
0,B019A92B285AF431688BAEAA2639F52A,HNTUSDT,6.38573855,0.6019,1655288445.094,1655367334.336,5.0,2022-06-16 11:15:34.336,78889.242
0,B019A92B285AF431688BAEAA2639F52A,API3USDT,-3830.57317053,-0.1234,1655361324.914,1655373941.863,113589.1,2022-06-16 13:05:41.863,12616.949
0,B019A92B285AF431688BAEAA2639F52A,GTCUSDT,-0.04086534,-0.4375,1655369401.917,1655376027.995,0.2,2022-06-16 13:40:27.995,6626.078
0,B019A92B285AF431688BAEAA2639F52A,UNIUSDT,-4788.65299989,-0.4661,1655382347.453,1655395676.477,26283.0,2022-06-16 19:07:56.477,13329.024
0,B019A92B285AF431688BAEAA2639F52A,UNIUSDT,-7.546,-0.028,1655395685.362,1655395803.155,-686.0,2022-06-16 19:10:03.155,117.793
0,B019A92B285AF431688BAEAA2639F52A,LINKUSDT,-1045.47062964,-0.1774,1655392385.292,1655395848.657,9068.92,2022-06-16 19:10:48.657,3463.365
0,B019A92B285AF431688BAEAA2639F52A,API3USDT,-29.73332824,-0.3413,1655382331.576,1655396166.4,319.8,2022-06-16 19:16:06.400,13834.824
0,B019A92B285AF431688BAEAA2639F52A,APEUSDT,-1050.5186337,-0.2882,1655384634.597,1655396211.246,10578.0,2022-06-16 19:16:51.246,11576.649
0,B019A92B285AF431688BAEAA2639F52A,GTCUSDT,-933.41669712,-0.274,1655384189.418,1655396226.954,14595.4,2022-06-16 19:17:06.954,12037.536
0,B019A92B285AF431688BAEAA2639F52A,XTZUSDT,-9134.2056348,-1.2891,1655395722.201,1655576249.838,55710.3,2022-06-18 21:17:29.838,180527.637
0,B019A92B285AF431688BAEAA2639F52A,NEARUSDT,-60.47343,-2.2164,1655439436.592,1655576376.431,180.0,2022-06-18 21:19:36.431,136939.839
0,B019A92B285AF431688BAEAA2639F52A,BNXUSDT,-799.30878478,-0.2292,1655396052.413,1655603163.281,253.0,2022-06-19 04:46:03.281,207110.868
0,B019A92B285AF431688BAEAA2639F52A,APEUSDT,1064.0360852,0.2084,1655566665.897,1655604342.853,14740.0,2022-06-19 05:05:42.853,37676.956
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,-128.89281259,-0.0942,1644772444.835,1644773032.397,-23.759,2022-02-13 19:23:52.397,587.562
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,490.03782,0.0846,1644775244.193,1644777691.711,100.0,2022-02-13 20:41:31.711,2447.518
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,195.16925,0.1369,1644778431.175,1644778559.207,25.0,2022-02-13 20:55:59.207,128.032
0,28BA671219B9ED82915C290F55B6B982,BTCUSDT,-285.03599,-0.1354,1644782436.164,1644784352.504,-2.5,2022-02-13 22:32:32.504,1916.34
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,53.76648,0.0093,1644784434.19,1644786285.007,-100.0,2022-02-13 23:04:45.007,1850.817
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,-1076.446807,-0.1863,1644788033.265,1644793887.613,-100.0,2022-02-14 01:11:27.613,5854.348
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,347.34848982,0.0872,1644788033.265,1644802477.153,-69.497,2022-02-14 03:34:37.153,14443.888
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,17.809702,0.0063,1644802528.698,1644803136.956,-50.0,2022-02-14 03:45:36.956,608.258
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,-377.680532,-0.1332,1644803147.773,1644804159.453,50.0,2022-02-14 04:02:39.453,1011.68
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,-152.922825,-0.0535,1644830576.386,1644833555.069,50.0,2022-02-14 12:12:35.069,2978.683
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,415.5063602,0.0763,1644834524.191,1644837631.7,95.0,2022-02-14 13:20:31.700,3107.509
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,529.58142,0.1911,1645025417.534,1645031231.758,45.0,2022-02-16 19:07:11.758,5814.224
0,28BA671219B9ED82915C290F55B6B982,BTCUSDT,-507.43170972,-0.0324,1645034635.477,1645034994.755,-18.0,2022-02-16 20:09:54.755,359.278
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,5290.08651234,1.3277,1645035360.189,1645040749.154,63.0,2022-02-16 21:45:49.154,5388.965
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,-1368.34553772,-0.3462,1645040943.033,1645060977.704,63.0,2022-02-17 03:22:57.704,20034.671
0,28BA671219B9ED82915C290F55B6B982,BTCUSDT,-3327.613,-0.382,1645084229.863,1645086873.868,10.0,2022-02-17 10:34:33.868,2644.005
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,804.462314,0.1311,1645091354.222,1645093474.519,100.0,2022-02-17 12:24:34.519,2120.297
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,-236.00236,-0.0384,1645101834.734,1645102030.489,-100.001,2022-02-17 14:47:10.489,195.755
0,28BA671219B9ED82915C290F55B6B982,BTCUSDT,2285.58895989,0.3156,1645102375.922,1645104096.164,-8.425,2022-02-17 15:21:36.164,1720.242
0,28BA671219B9ED82915C290F55B6B982,BTCUSDT,-1676.8885025,-0.1983,1645105722.32,1645107535.913,10.0,2022-02-17 16:18:55.913,1813.593
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,-3125.61639264,-0.5305,1645107681.126,1645118495.251,99.241,2022-02-17 19:21:35.251,10814.125
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,161.985334,0.0278,1645121711.179,1645124338.384,100.0,2022-02-17 20:58:58.384,2627.205
0,28BA671219B9ED82915C290F55B6B982,BTCUSDT,-5569.19644164,-0.5329,1645132239.778,1645133197.368,13.0,2022-02-17 23:26:37.368,957.59
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,1432.01373009,0.4448,1645133249.536,1645134154.8,55.857,2022-02-17 23:42:34.800,905.264
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,427.1823,0.2469,1645158269.892,1645171590.782,-30.0,2022-02-18 10:06:30.782,13320.89
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,239.80339956,0.0818,1645158269.892,1645186428.783,-50.7,2022-02-18 14:13:48.783,28158.891
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,110.8148634,0.0638,1645186863.545,1645195218.826,-30.0,2022-02-18 16:40:18.826,8355.281
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,337.0862623,1.062,1645256989.431,1645270927.3,-5.85,2022-02-19 13:42:07.300,13937.869
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,1664.7711192,1.054,1645439440.7,1645443677.586,-30.0,2022-02-21 13:41:17.586,4236.886
0,28BA671219B9ED82915C290F55B6B982,BTCUSDT,2018.5212934,0.6637,1645466052.504,1645466821.696,-4.0,2022-02-21 20:07:01.696,769.192
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,92.6176395,0.071,1645557540.603,1645562235.46,25.0,2022-02-22 22:37:15.460,4694.857
0,28BA671219B9ED82915C290F55B6B982,ETHUSDT,10.5,0.0081,1645563520.892,1645568438.685,25.0,2022-02-23 00:20:38.685,4917.793
